ABCC4	0.125448700485
ACE	0.125091382221
ACPP	0.12
ACSL4	0.12
ADAM9	0.128173050727
ADI1	0.122995792115
AGR2	0.125448700485
AHR	0.12
AKR1C3	0.120135720936
AKT1	0.176658539826
AMACR	0.153235086654
ANXA1	0.125448700485
APC	0.125448700485
AR	0.241693517313
ARG2	0.122724350242
ATF3	0.122995792115
ATM	0.128087174336
AZGP1	0.122724350242
BAD	0.128715934472
BAX	0.125448700485
BCL2	0.145237669885
BMP7	0.123267233987
BMPR1B	0.122724350242
BRCA1	0.133173590796
BRCA2	0.173585928134
CAV1	0.140156219186
CCND1	0.216531666935
CD82	0.131983168458
CD9	0.122724350242
CDH1	0.13743517945
CDH13	0.122724350242
CDKN1A	0.144347399399
CDKN1B	0.138479663996
CHEK2	0.174503829946
CLDN7	0.122724350242
CLU	0.216888985199
COMT	0.12
CPNE3	0.122724350242
CREBBP	0.120271441872
CTNNB1	0.172118889394
CTSB	0.12
CXCL12	0.147786386169
CYP17A1	0.133535874821
CYP19A1	0.133264432948
CYP1A1	0.136617543327
CYP1B1	0.13089740097
CYP3A4	0.122995792115
CYP3A43	0.122724350242
CYP3A5	0.130540082706
CYP7B1	0.122995792115
DAB2IP	0.128444492599
DAG1	0.122724350242
DCXR	0.122724350242
DDR1	0.122724350242
DEFB1	0.12
DNMT1	0.121497896057
DNMT3B	0.122724350242
EAF2	0.122995792115
EGF	0.143694895044
EGFR	0.143684963523
EGR1	0.130344585704
EHF	0.123267233987
EIF3H	0.122724350242
ERBB2	0.153496597004
ERBB3	0.133621751212
ERCC2	0.125091382221
ERG	0.161931158082
ESR1	0.169763729525
ESR2	0.174164634956
ETV1	0.134978960573
ETV4	0.125720142357
EZH2	0.145604919671
FGF2	0.125991584229
FGFR4	0.128173050727
FHIT	0.128358616208
FOLH1	0.129258818216
FOXA1	0.122995792115
GCNT1	0.125448700485
GDF15	0.136888985199
GHR	0.122724350242
GJA1	0.122995792115
GREB1	0.122724350242
GRPR	0.123267233987
GSK3B	0.128444492599
GSTA1	0.122724350242
GSTM1	0.145814229369
GSTM3	0.12
GSTP1	0.184435216378
GSTT1	0.140365528884
HIF1A	0.153496597004
HIP1	0.120814325616
HNF1B	0.138379017095
HOXB13	0.165344977832
HPN	0.13225461033
HSD17B1	0.12
HSD3B1	0.122724350242
HSD3B2	0.122724350242
ICAM1	0.123267233987
IGF1	0.22198036742
IGFBP3	0.155602118632
IGFBP7	0.125720142357
IL10	0.122724350242
IL16	0.122724350242
IL17RD	0.122724350242
IL18	0.122724350242
IL1RN	0.122724350242
IL2	0.122995792115
IL6	0.155678063502
INS	0.123810117731
IRS1	0.125448700485
ITGB3	0.136346101455
ITPR1	0.122724350242
JUP	0.122724350242
KLF6	0.151053620155
KLK2	0.138713133433
KLK3	0.181240058567
KLK5	0.128173050727
KLKP1	0.122724350242
LAMC1	0.122724350242
LEP	0.128173050727
LPAR1	0.125448700485
LZTS1	0.122995792115
MAP3K7	0.12
MAPK3	0.125448700485
MIF	0.128444492599
MME	0.139613335441
MMP9	0.142880569428
MSH3	0.122724350242
MSMB	0.189163454678
MSR1	0.143027300909
MT2A	0.122724350242
MTHFR	0.135631464927
MUC4	0.125448700485
MXI1	0.181628651232
MYC	0.137974752687
NAT1	0.125448700485
NAT2	0.130540082706
NCOA2	0.122724350242
NDRG1	0.122995792115
NKX3-1	0.148319338391
NOS3	0.13089740097
NQO1	0.122995792115
OGG1	0.122724350242
PAWR	0.120814325616
PCDH11Y	0.122724350242
PIM1	0.123267233987
PLAU	0.136346101455
PLAUR	0.128173050727
PON1	0.125448700485
PPARA	0.122724350242
PRKACB	0.122724350242
PRKCZ	0.122724350242
PRL	0.120271441872
PRSS8	0.12
PSCA	0.146801813969
PTEN	0.188082968035
PTGS2	0.1515965039
PTHLH	0.12980170196
PTOV1	0.12
RLN2	0.125448700485
RNASEL	0.26814564502
RXRA	0.202724350242
SERPINE1	0.122995792115
SIRT1	0.13089740097
SLC39A1	0.128444492599
SOD2	0.141351607284
SRD5A1	0.21089740097
SRD5A2	0.14607315227
ST14	0.13089740097
STAT3	0.138246194559
SULT2A1	0.12
TERT	0.131485163497
TGFB1	0.150239294539
TGFBR2	0.125448700485
TIMP4	0.122995792115
TLR4	0.127815732464
TLR6	0.125448700485
TMPRSS2	0.160312438371
TNFRSF10A	0.127815732464
TNFSF10	0.129258818216
TPD52	0.127815732464
TYMS	0.122724350242
UGT2B15	0.128444492599
UGT2B17	0.131168842842
UMPS	0.125448700485
UXT	0.122724350242
VAV3	0.125448700485
VDR	0.165956635858
VEGFA	0.169299814715
VIM	0.125991584229
VIP	0.125448700485
XRCC1	0.125448700485
ZBTB16	0.122724350242
ZFHX3	0.128444492599
