__mclCluster	name	PRWP	score	PRWP_single
721.0	RNF14	1.0	0.272714418721	0.748509965501
721.0	TAGLN	1.0	0.272714418721	0.748509965501
721.0	TNFAIP3	1.0	0.272714418721	0.748509965501
1110.0	ADAMTS5	1.0	0.272714418721	0.748509965501
1110.0	TIMP3	1.0	0.272714418721	0.748509965501
1305.0	CDK5R1	0.768245431105	0.272714418721	0.748509965501
1305.0	LMTK2	0.768245431105	0.146308793637	0.401568756765
1136.0	CDC25C	0.725502913802	0.272714418721	0.748509965501
1136.0	LZTS1	0.725502913802	0.122995792115	0.337582356461
1359.0	GSTA1	0.725005246913	0.122724350242	0.336837339208
1359.0	GSTA2	0.725005246913	0.272714418721	0.748509965501
1004.0	MMP13	0.720010369387	0.12	0.329359908
1004.0	MMP14	0.720010369387	0.272714418721	0.748509965501
680.0	F2R	0.666666666667	0.272714418721	0.748509965501
680.0	F2RL1	0.666666666667	0.272714418721	0.748509965501
690.0	CREB3L4	0.666666666667	0.272714418721	0.748509965501
690.0	SOX9	0.666666666667	0.272714418721	0.748509965501
719.0	AGER	0.666666666667	0.272714418721	0.748509965501
719.0	RHOA	0.666666666667	0.272714418721	0.748509965501
911.0	CADM1	0.666666666667	0.272714418721	0.748509965501
911.0	ITGB4	0.666666666667	0.272714418721	0.748509965501
711.0	TNFRSF11B	0.54026508207	0.272714418721	0.748509965501
711.0	VEGFA	0.54026508207	0.169299814715	0.464671428324
340.0	AR	0.504452509523	0.28	0.768506451999
340.0	MAK	0.504452509523	0.272714418721	0.748509965501
340.0	TSPY1	0.504452509523	0.272714418721	0.748509965501
358.0	ACSL3	0.5	0.272714418721	0.748509965501
358.0	IFI16	0.5	0.272714418721	0.748509965501
358.0	STAT6	0.5	0.272714418721	0.748509965501
568.0	ACVR2A	0.5	0.272714418721	0.748509965501
568.0	TGFBR3	0.5	0.272714418721	0.748509965501
585.0	KCNMA1	0.5	0.272714418721	0.748509965501
585.0	TBXA2R	0.5	0.272714418721	0.748509965501
987.0	BIRC3	0.5	0.272714418721	0.748509965501
989.0	MAGEA4	0.5	0.272714418721	0.748509965501
995.0	PIAS1	0.5	0.272714418721	0.748509965501
1005.0	MMP12	0.5	0.272714418721	0.748509965501
1012.0	PRKCD	0.5	0.272714418721	0.748509965501
1014.0	TIMP2	0.5	0.272714418721	0.748509965501
1031.0	DCC	0.5	0.272714418721	0.748509965501
1046.0	CD44	0.5	0.272714418721	0.748509965501
1051.0	PYCARD	0.5	0.272714418721	0.748509965501
1053.0	EIF4EBP1	0.5	0.272714418721	0.748509965501
1061.0	SET	0.5	0.272714418721	0.748509965501
1082.0	A2M	0.5	0.272714418721	0.748509965501
1089.0	ALOX12	0.5	0.272714418721	0.748509965501
1103.0	ACAT1	0.5	0.272714418721	0.748509965501
1105.0	MUC2	0.5	0.272714418721	0.748509965501
1115.0	FDFT1	0.5	0.272714418721	0.748509965501
1133.0	CEACAM1	0.5	0.272714418721	0.748509965501
1140.0	BMI1	0.5	0.272714418721	0.748509965501
1142.0	TOP1	0.5	0.272714418721	0.748509965501
1147.0	EPHA2	0.5	0.272714418721	0.748509965501
1148.0	SPINT2	0.5	0.272714418721	0.748509965501
1156.0	ADAM10	0.5	0.272714418721	0.748509965501
1158.0	SPARC	0.5	0.272714418721	0.748509965501
1179.0	CTSH	0.5	0.272714418721	0.748509965501
1199.0	LEF1	0.5	0.272714418721	0.748509965501
1207.0	IGFBP5	0.5	0.272714418721	0.748509965501
1217.0	GFI1	0.5	0.272714418721	0.748509965501
