"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"9196","5","MTCH2","0.0","0.0",,"false","MTCH2"
"9195","134","MDGA1","0.0","0.0",,"false","MDGA1"
"9194","7","OR6B3","0.022178761242524915","0.0",,"false","OR6B3"
"9193","86","ACSL1","0.17675777411140667","0.0",,"false","ACSL1"
"9192","47","CATSPERG","0.0","0.0",,"false","CATSPERG"
"9191","940","DENND2D","0.0","0.0",,"false","DENND2D"
"9190","1118","ASB9","0.0","0.0",,"false","ASB9"
"9189","11","TSPAN4","0.011522262616172136","0.0",,"false","TSPAN4"
"9188","161","SVIL","0.0","0.0",,"false","SVIL"
"9187","28","ARHGAP6","0.10134879446152101","0.0",,"false","ARHGAP6"
"9186","1356","MAPK8IP2","0.0","0.0",,"false","MAPK8IP2"
"9185","20","OR5A1","0.021818169421164543","0.0",,"false","OR5A1"
"9184","31","NPHS1","0.02699409176063132","0.0",,"false","NPHS1"
"9183","11","USE1","0.011522262616172136","0.0",,"false","USE1"
"9182","24","SOX4","0.02253331932479457","0.0",,"false","SOX4"
"9181","11","APH1B","0.011522262616172136","0.0",,"false","APH1B"
"9180","178","MUC1","0.0","0.0",,"false","MUC1"
"9179","1303","LDHAL6A","0.0","0.0",,"false","LDHAL6A"
"9178","199","NGF","0.11522262616172137","0.0",,"false","NGF"
"9177","169","PDZD8","0.10242011214375232","0.0",,"false","PDZD8"
"9176","21","OSBPL11","0.0","0.0",,"false","OSBPL11"
"9175","1","RBM19","0.01739358257176837","0.0",,"false","RBM19"
"9174","1","KCTD2","0.01739358257176837","0.0",,"false","KCTD2"
"9173","1382","CYB5R1","0.0","0.0",,"false","CYB5R1"
"9172","1352","KCNJ6","0.0","0.0",,"false","KCNJ6"
"9171","1395","CDC123","0.0","0.0",,"false","CDC123"
"9170","5","ZNF14","0.0","0.0",,"false","ZNF14"
"9169","39","MFF","0.0","0.0",,"false","MFF"
"9168","1","RGSL1","0.01739358257176837","0.0",,"false","RGSL1"
"9167","881","PTGES2","0.0","0.0",,"false","PTGES2"
"9166","186","CDYL2","0.0","0.0",,"false","CDYL2"
"9165","25","TMEM59","0.0","0.0",,"false","TMEM59"
"9164","1369","PTH","0.0","0.0",,"false","PTH"
