"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.227514519424433","0.06066509041978055",,"false","GOPC"
"155","11","JUN","0.227514519424433","0.5226261538820598","0.272714418721","false","JUN"
"99","1","PTPRK","0.27598828641990736","0.1423361695408951","0.12","false","PTPRK"
"244","8","ERBB2","0.22668709320928185","0.20864331861420024","0.153496597004","false","ERBB2"
"360","8","CBL","0.22668709320928185","0.165276382774907",,"false","CBL"
"842","42","NFE2L2","0.4338460156918279","0.11426576141698248","0.12","false","NFE2L2"
"417","42","RARA","0.4338460156918279","0.409450557285376","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.15247423653181508",,"false","SMARCE1"
"935","38","ERCC4","0.029372957203574638","0.02061246472686225",,"false","ERCC4"
"936","38","FANCG","0.029372957203574638","0.014741134015009608",,"false","FANCG"
"968","1","NTRK1","0.27598828641990736","0.04434245058719752",,"false","NTRK1"
"826","1","PTPRC","0.27598828641990736","0.10283397514918764",,"false","PTPRC"
"1034","1","MPL","0.27598828641990736","0.023806937983735916",,"false","MPL"
"84","1","JAK2","0.27598828641990736","0.1700495581491407","0.12","false","JAK2"
"550","4","EP300","0.2608083063731133","0.768005081387045","0.272714418721","false","EP300"
"447","14","EGFR","0.2168518301721649","0.33953731112169394","0.143684963523","false","EGFR"
"1174","41","STAT5B","0.5718472077320432","0.3646093600082332","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.5075854988678776","0.47489459198194683","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.27598828641990736","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.06106063254903252","0.09986775219063998",,"false","NFKBIE"
"1236","37","IKBKB","0.30358595342204864","0.3434599325816965","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.30586626216495305","0.16930634954588453",,"false","CEBPA"
"1310","27","KDM6A","0.06633542968172064","0.07086240835642417",,"false","KDM6A"
"108","27","KMT2C","0.06633542968172064","0.009920736740211222",,"false","KMT2C"
"1372","8","LCK","0.22668709320928185","0.13483063710535018",,"false","LCK"
"280","3","EZR","0.25854027859234463","0.19547518874756042","0.125448700485","false","EZR"
"163","66","PIK3R1","0.4839097745598312","0.38244237730140074","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.27598828641990736","0.10974521638743671",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.07634240907712402","0.010364660722925823",,"false","TRIM27"
"1545","67","TAL1","0.07634240907712402","0.059226635967202644",,"false","TAL1"
"146","57","SUZ12","0.1134074609842838","0.09068299529092025",,"false","SUZ12"
"1265",,"CTCF",,"0.15857578557172575",,"false","CTCF"
"262","4","CASP8","0.2608083063731133","0.06328900511627046",,"false","CASP8"
"733","5","IL2","0.32353615034739475","0.19544292562379376","0.122995792115","false","IL2"
"1751","3","MSN","0.25854027859234463","0.12096858970526929",,"false","MSN"
"1765","4","BCL3","0.2608083063731133","0.052702122799409085",,"false","BCL3"
"383","33","VHL","0.16828810452828555","0.14916707812081473",,"false","VHL"
"1362","63","SET","0.3999880542418786","0.29517247102435357","0.272714418721","false","SET"
"89","36","MDM2","0.24634622264096104","0.18323904679143052","0.128001297944","false","MDM2"
"410","19","NCOA2","0.22824766129936122","0.20115757481063626","0.122724350242","false","NCOA2"
"1832","19","NCOA1","0.22824766129936122","0.13222124867680768","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.27598828641990736","0.04919829360072833",,"false","SRSF2"
"1227","13","DEK","0.12149510812546013","0.04375346880549275",,"false","DEK"
"1919","66","JAK3","0.4839097745598312","0.05867428511130495",,"false","JAK3"
"731","42","GNAQ","0.4338460156918279","0.06950389456087062",,"false","GNAQ"
"1935","4","TCL1A","0.2608083063731133","0.061430363698099656",,"false","TCL1A"
"699","17","CLTC","0.06106063254903252","0.027665170186871153",,"false","CLTC"
"709","17","BCR","0.06106063254903252","0.0038731244721196476",,"false","BCR"
"1528","12","ABI1","0.22874061679368385","0.07378437689074488",,"false","ABI1"
