"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.23894425959394636","0.06149433581375948",,"false","GOPC"
"155","11","JUN","0.23894425959394636","0.5312468587419761","0.272714418721","false","JUN"
"99","1","PTPRK","0.2881804624203518","0.15378441089896236","0.12","false","PTPRK"
"244","8","ERBB2","0.2921796866164915","0.20779427840013975","0.153496597004","false","ERBB2"
"360","8","CBL","0.2921796866164915","0.17150179960427697",,"false","CBL"
"842","42","NFE2L2","0.441027917518062","0.11087848087856636","0.12","false","NFE2L2"
"417","42","RARA","0.441027917518062","0.40144236587672955","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.1487377954812028",,"false","SMARCE1"
"935","38","ERCC4","0.060328392350580046","0.04652953661196402",,"false","ERCC4"
"936","38","FANCG","0.060328392350580046","0.022336934273152007",,"false","FANCG"
"968","1","NTRK1","0.2881804624203518","0.04568942364621279",,"false","NTRK1"
"826","1","PTPRC","0.2881804624203518","0.1097828620228541",,"false","PTPRC"
"1034","1","MPL","0.2881804624203518","0.02588852900171462",,"false","MPL"
"84","1","JAK2","0.2881804624203518","0.18491806646806805","0.12","false","JAK2"
"550","4","EP300","0.2789418899356397","0.7966853439686512","0.272714418721","false","EP300"
"447","14","EGFR","0.16269176561627113","0.2099332528636192",,"false","EGFR"
"1174","41","STAT5B","0.6223177187071404","0.37597207593597237","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.5157982206151004","0.46723453446242463","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.2881804624203518","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.06090040506211707","0.09547399709862862",,"false","NFKBIE"
"1236","37","IKBKB","0.3058250807422723","0.3343882667321965","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.3097035188457817","0.16778883177597678",,"false","CEBPA"
"1310","27","KDM6A","0.06680809845926934","0.06897361584145266",,"false","KDM6A"
"108","27","KMT2C","0.06680809845926934","0.009656306205526446",,"false","KMT2C"
"1372","8","LCK","0.2921796866164915","0.13653079528161965",,"false","LCK"
"280","3","EZR","0.25478458747294236","0.1837021791604543","0.125448700485","false","EZR"
"163","66","PIK3R1","0.4855567168298521","0.36904172486465314","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.2881804624203518","0.11391305792128271",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.10640748316304434","0.013961917039219545",,"false","TRIM27"
"1545","67","TAL1","0.10640748316304434","0.07978236010640798",,"false","TAL1"
"146","57","SUZ12","0.11537722437444171","0.08916364844807215",,"false","SUZ12"
"1265",,"CTCF",,"0.15369998886606434",,"false","CTCF"
"262","4","CASP8","0.2789418899356397","0.06274187329567786",,"false","CASP8"
"733","5","IL2","0.3578053612478214","0.19522927719999952","0.122995792115","false","IL2"
"1751","3","MSN","0.25478458747294236","0.11748514004386637",,"false","MSN"
"1765","4","BCL3","0.2789418899356397","0.05356905247240955",,"false","BCL3"
"383","33","VHL","0.16867958302497768","0.14404819738452695",,"false","VHL"
"1362","63","SET","0.40003569617186263","0.28517108091154314","0.272714418721","false","SET"
