"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.2393041154900669","0.062419355051490114",,"false","GOPC"
"155","11","JUN","0.2393041154900669","0.5534789313028944","0.272714418721","false","JUN"
"99","1","PTPRK","0.2794351736699288","0.14873889725232292","0.12","false","PTPRK"
"244","8","ERBB2","0.3147124721928234","0.21080191894212147","0.153496597004","false","ERBB2"
"360","8","CBL","0.3147124721928234","0.2481150161952322",,"false","CBL"
"842","42","NFE2L2","0.316600648784872","0.026588444263989514",,"false","NFE2L2"
"417","42","RARA","0.316600648784872","0.341851412329218","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.1280853881032405",,"false","SMARCE1"
"935","38","ERCC4","0.06397503537197477","0.05045912023062697",,"false","ERCC4"
"936","38","FANCG","0.06397503537197477","0.025254816821159556",,"false","FANCG"
"968","1","NTRK1","0.2794351736699288","0.045339177508828134",,"false","NTRK1"
"826","1","PTPRC","0.2794351736699288","0.10766132043553775",,"false","PTPRC"
"1034","1","MPL","0.2794351736699288","0.02432324029079324",,"false","MPL"
"84","1","JAK2","0.2794351736699288","0.17373743194245067","0.12","false","JAK2"
"550","4","EP300","0.27127077199804733","0.8033228576099353","0.272714418721","false","EP300"
"447","14","EGFR","0.15807272255859345","0.3032009684750496","0.143684963523","false","EGFR"
"1174","41","STAT5B","0.6045615169638899","0.3769608157311881","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.49860653057427523","0.4628859142548883","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.2794351736699288","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.058195590448519255","0.09421414560050456",,"false","NFKBIE"
"1236","37","IKBKB","0.27945098511299626","0.31619599080060157","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.30964871541226446","0.17381312785393802",,"false","CEBPA"
"1310","27","KDM6A","0.06563033426376504","0.07011828584057837",,"false","KDM6A"
"108","27","KMT2C","0.06563033426376504","0.009816558568036001",,"false","KMT2C"
"1372","8","LCK","0.3147124721928234","0.13929779154955352",,"false","LCK"
"280","3","EZR","0.25168444155355774","0.19457838512581063","0.125448700485","false","EZR"
"163","66","PIK3R1","0.4858192299849132","0.3831127164799846","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.2794351736699288","0.1146161143686972",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.10786936676658282","0.014646829479294696",,"false","TRIM27"
"1545","67","TAL1","0.10786936676658282","0.08369618130587567",,"false","TAL1"
"146","57","SUZ12","0.10631536887402485","0.08502303235162989",,"false","SUZ12"
"1265",,"CTCF",,"0.15740102740581963",,"false","CTCF"
"262","4","CASP8","0.27127077199804733","0.06354691640701222",,"false","CASP8"
"733","5","IL2","0.3633403843544586","0.20190953295024877","0.122995792115","false","IL2"
"1751","3","MSN","0.25168444155355774","0.12192586521460215",,"false","MSN"
"1765","4","BCL3","0.27127077199804733","0.05345355341740445",,"false","BCL3"
"383","33","VHL","0.16549064277422013","0.14859247387962415",,"false","VHL"
"1362","63","SET","0.39503028694705755","0.2937875450849694","0.272714418721","false","SET"
"89","36","MDM2","0.24576922031460177","0.18292770736466477","0.128001297944","false","MDM2"
"410","19","NCOA2","0.2251976167071978","0.19681047880557812","0.122724350242","false","NCOA2"
"1832","19","NCOA1","0.2251976167071978","0.13150757359694212","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.2794351736699288","0.044459917405100774",,"false","SRSF2"
"1227","13","DEK","0.12370576820661927","0.047026436667587754",,"false","DEK"
"1919","66","JAK3","0.4858192299849132","0.05980196083923412",,"false","JAK3"
"731","42","GNAQ","0.316600648784872","0.06452079689912603",,"false","GNAQ"
"1935","4","TCL1A","0.27127077199804733","0.0610929012506112",,"false","TCL1A"
"699","17","CLTC","0.058195590448519255","0.027060672303137363",,"false","CLTC"
"709","17","BCR","0.058195590448519255","0.0037884902593171422",,"false","BCR"
"1528","12","ABI1","0.23188777436868008","0.07761827081248897",,"false","ABI1"
"749","12","PLCG1","0.23188777436868008","0.28218461932681854",,"false","PLCG1"
"2047","65","HOXA11","0.6849313900916678","0.25711757942546687",,"false","HOXA11"
"501","65","FOXO1","0.6849313900916678","0.3673249022722539","0.272714418721","false","FOXO1"
