"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"72","25","FAM160B1","0.02643716478189531","7.126580847473418E-4",,"false","FAM160B1"
"73","6","APOPT1","0.03398451972025101","9.539501852999867E-4",,"false","APOPT1"
"74","6","FAM84A","0.03398451972025101","9.539501852999867E-4",,"false","FAM84A"
"75","626","FGFR3","0.1897385770915087","0.005670631853569261",,"false","FGFR3"
"76","6","OR8H2","0.03398451972025101","9.539501852999867E-4",,"false","OR8H2"
"77","25","TPK1","0.02643716478189531","7.126580847473418E-4",,"false","TPK1"
"78","397","BATF","0.15361106682119394","0.002055686640610859",,"false","BATF"
"79","1027","TMED5","0.05215170309047268","7.972226323446306E-4",,"false","TMED5"
"80","22","ARHGAP45","0.0798280833014342","8.656390644634504E-4",,"false","ARHGAP45"
"81","40","SIRT6","0.03965164523700602","0.0010655064338851612",,"false","SIRT6"
"82","770","SAG","0.025599853172601838","7.767043894833733E-4",,"false","SAG"
"83","72","SYNGR3","0.04476465915863532","0.0022857658060023225",,"false","SYNGR3"
"84","249","CTU2","0.10882911479787996","7.531895683216772E-4",,"false","CTU2"
"85","6","PCP2","0.03398451972025101","9.539501852999867E-4",,"false","PCP2"
"86","319","LPP","0.1861495252822042","0.003266073744708142",,"false","LPP"
"87","1084","AGAP2","0.04625742410146652","0.001120035386095594",,"false","AGAP2"
"88","357","LYVE1","0.07046180912036863","0.002189366389781079",,"false","LYVE1"
"89","1","USP9Y","0.0830037624702144","5.319420209485287E-4",,"false","USP9Y"
"90","25","CDCA7","0.02643716478189531","7.126580847473418E-4",,"false","CDCA7"
"91","106","RARS2","0.06745110777197529","6.166234038029708E-4",,"false","RARS2"
"92","6","LYZL4","0.03398451972025101","9.539501852999867E-4",,"false","LYZL4"
"93","25","VPS37C","0.02643716478189531","7.126580847473418E-4",,"false","VPS37C"
"94","41","ZNF793","0.021243956234289055","7.502404316641691E-4",,"false","ZNF793"
"95","72","SLC15A4","0.04476465915863532","0.0022857658060023225",,"false","SLC15A4"
"96","1","STOX2","0.0830037624702144","5.319420209485287E-4",,"false","STOX2"
"97","25","FAM168B","0.02643716478189531","7.126580847473418E-4",,"false","FAM168B"
"98","819","CDS2","0.03709752543504453","3.285542470080174E-4",,"false","CDS2"
