clusters	score	genes
1075	0.151364752493	SH3BP1:0.0,CD2AP:0.0
1073	0.150347054094	WDR73:0.0,UBA1:0.0
14	0.149997862651	ZNF512:0.0,URB1:0.0,POLR1C:0.0,SIRT7:0.0,NUP107:0.0,RRP8:0.0,PHF3:0.0,MPHOSPH10:0.0,ZBTB11:0.0,MSH6:1.0,PRPF4B:0.0,WDR18:0.0,PWP2:0.0,NUP98:1.0,NOC3L:0.0,AQR:0.0,DDX27:0.0,SUPT16H:0.0,NOLC1:0.0,POLE4:0.0,LCP1:1.0,RRS1:0.0,SYMPK:0.0,NUP43:0.0,PCDHA2:0.0,SENP3:0.0,RFC1:0.0,NUP85:0.0,TBL3:0.0,SEC13:0.0,ADNP:0.0,ZNF593:0.0,NSA2:0.0,TCF20:0.0,TIMM10:0.0,RRP1:0.0,REXO4:0.0,UTP18:0.0,LTA4H:0.0,ATAD2B:0.0,DEK:1.0,NUMA1:0.0,DIEXF:0.0,NUP133:0.0,NUP188:0.0,RRP9:0.0,PNPT1:0.0,ELK4:1.0,NES:0.0,DIDO1:0.0,RRP7A:0.0,SSRP1:0.0,UTP4:0.0,RECQL:0.0,NUP37:0.0,PHGDH:0.0,RCL1:0.0,CCDC86:0.0,GLTSCR2:0.0
89	0.149197554628	LAMTOR5:0.0,NCOR1:1.0,LAMTOR1:0.0,ZNF592:0.0,TCF12:1.0,GIT2:0.0,ANKRD46:0.0,ELSPBP1:0.0,MKLN1:0.0,HEXIM2:0.0,LAMTOR4:0.0,AKR1C2:0.0,HEBP2:0.0,MYF6:0.0,MED12L:0.0
489	0.148980453581	TBC1D13:0.0,ZNF518B:0.0,POLD4:0.0,SEC23IP:0.0,POLE:1.0
138	0.148802247193	HDAC5:0.0,HDAC4:0.0,RFX5:0.0,ANKRA2:0.0,RFXAP:0.0,ANKRD11:0.0,ZNF354A:0.0,DNAJB8:0.0,IKZF4:0.0,BUB1B:1.0,AHRR:0.0
13	0.147911573032	MAPKBP1:0.0,LIAS:0.0,RAD54L:0.0,IL1RAPL1:0.0,CADM3:0.0,FSCN1:0.0,GREB1L:0.0,FAM227B:0.0,BMS1:0.0,CIITA:1.0,ME3:0.0,CENPW:0.0,IRX1:0.0,WTAP:0.0,EMX2:0.0,CCDC84:0.0,LYL1:1.0,HOXA9:1.0,KAAG1:0.0,ATOH8:0.0,ALS2CR11:0.0,EFNA5:0.0,MSL3:0.0,CIDEC:0.0,INTS2:0.0,FAM19A5:0.0,BCKDK:0.0,ASCC3:0.0,COX7A2:0.0,KIF26B:0.0,MAF:1.0,CDK3:0.0,RAD51C:0.0,DCDC2:0.0,DHTKD1:0.0,EME1:0.0,CCDC149:0.0,KAT8:0.0,TMEM30A:0.0,MMP25:0.0,CREB1:1.0,PMAIP1:0.0,LGI2:0.0,HOXD3:0.0,STAG3L3:0.0,MAFA:0.0,GMFB:0.0,CSMD3:0.0,NKX2-8:0.0,ELOVL5:0.0,CRTC3:1.0,DTWD1:0.0,KIF3B:0.0,DBR1:0.0,ACER2:0.0,CACNA2D3:0.0,HLA-DRA:0.0,FANCD2:1.0,MXRA5:0.0,SLC2A11:0.0,KBTBD11:0.0,ARHGEF10:0.0,MIER3:0.0,COL14A1:0.0,SNAP91:0.0
981	0.146966550797	G3BP1:0.0,IFRD2:0.0
22	0.146721818339	YWHAH:0.0,ASB6:0.0,KCNK9:0.0,TPH2:0.0,ATP2B4:0.0,PLEKHO2:0.0,RAB11FIP2:0.0,ATP2B2:0.0,AGXT:0.0,TBCB:0.0,ATP2B1:0.0,PAFAH1B2:1.0,PIK3R4:0.0,MCTS1:0.0,ISOC1:0.0,PROSC:0.0,NOS3:0.0,EIF5:0.0,PTMA:0.0,RARRES3:0.0,GSS:0.0,YWHAE:1.0,RAB11FIP5:0.0,PAPOLA:0.0,REEP1:0.0,TRAT1:0.0,ATIC:1.0,ARHGAP45:0.0,CALCA:0.0,CAPNS1:0.0,ATP2B3:1.0,HMGB3:0.0,MYO1E:0.0,PPP1R2:0.0,CBY1:0.0,APAF1:0.0,CFAP43:0.0,SCPEP1:0.0,PDIA4:0.0,CAPN2:0.0,PAPSS1:0.0,OGFOD1:0.0,ZFP36L2:0.0
161	0.146676968718	CEACAM8:0.0,SVIL:0.0,ZNF7:0.0,ACSL6:1.0,INCA1:0.0,ITGAM:0.0,ZXDA:0.0,ZXDC:0.0,ZNF16:0.0,FAM96B:0.0
34	0.145430662238	LTBP1:0.0,TBRG1:0.0,IRGQ:0.0,ULBP2:0.0,DNMT3B:0.0,TMBIM6:0.0,ZNF510:0.0,MLF1:1.0,ACYP2:0.0,ADAMTS10:0.0,ANO6:0.0,CNTNAP5:0.0,ING4:0.0,IGSF22:0.0,FRAT1:0.0,BCOR:1.0,OMA1:0.0,POU1F1:0.0,MALT1:1.0,DNAJC18:0.0,GPD1L:0.0,ALOX5AP:0.0,CYP19A1:0.0,BFAR:0.0,MAP3K11:0.0,ZNF721:0.0,EHMT2:0.0,TXNDC11:0.0,CEBPD:0.0
254	0.145193415994	MYH14:0.0,MYH9:1.0,MYH10:0.0,OVGP1:0.0,AKAP10:0.0,TRPM6:0.0,LLGL1:0.0
77	0.145176772948	MKS1:0.0,KIAA1109:0.0,SURF6:0.0,MCF2L:0.0,SMAD3:1.0,SRSF11:0.0,GFM2:0.0,RANBP3:0.0,DPP10:0.0,CHGB:0.0,DROSHA:0.0,CCDC25:0.0,TCEAL6:0.0,SMAD2:1.0,SEMA6A:0.0,CDC42BPA:0.0,SENP2:0.0
178	0.144795877615	LGALS3:0.0,LGALS9:0.0,LGALS8:0.0,APOB:0.0,ORM1:0.0,HPX:0.0,A1BG:0.0,ITGAL:0.0,MUC1:1.0
159	0.143458488065	NUBP2:0.0,C9orf78:0.0,HEXA:0.0,SNRPF:0.0,THADA:0.0,IGBP1:0.0,TIPRL:0.0,RNF214:0.0,UBE2R2:0.0,SDHAF2:1.0
174	0.143177131742	DDIT3:1.0,IL23A:0.0,BACH2:0.0,BACH1:0.0,NFE2L3:0.0,MAFF:0.0,BATF3:0.0,LDOC1L:0.0,NFE2L1:0.0
1012	0.14263998355	PDP2:0.0,PRKCD:0.0
274	0.142576702892	IKZF1:1.0,RWDD2B:0.0,MPPED2:0.0,DCX:0.0,NFIL3:0.0,AMOTL2:0.0,RAD51D:0.0
1129	0.141178473328	DEDD2:0.0,RHOXF2:0.0
503	0.140971251838	GTF2B:0.0,TAF6:0.0,ASNS:0.0,TBP:0.0
19	0.140887380964	CFLAR:0.0,PRPSAP1:0.0,TRAF6:0.0,PSMA3:0.0,BCAR3:0.0,TICAM1:0.0,MYDGF:0.0,GOT2:0.0,TARSL2:0.0,ESD:0.0,ETFA:0.0,LRRC59:0.0,BPNT1:0.0,TRAF5:0.0,PSPH:0.0,BCL10:1.0,SAE1:0.0,TFE3:1.0,MEDAG:0.0,ATP5J2:0.0,MPG:0.0,EIF1AX:0.0,GDI2:0.0,NDUFAF1:0.0,AHCY:0.0,CTAGE5:0.0,OR10J1:0.0,GCN1:0.0,TMEM109:0.0,NUDT11:0.0,SEPT9:1.0,NAA50:0.0,ACTR2:0.0,SEC11A:0.0,TNFRSF17:1.0,OAT:0.0,TRAM1:0.0,PAK2:0.0,AHCYL2:0.0,DCXR:0.0,HIST2H2AA4:0.0,DUPD1:0.0,GXYLT1:0.0,RHPN2:0.0,CYB5B:0.0,TIRAP:0.0
344	0.140346362493	JAK3:1.0,CD3E:0.0,EPS8:0.0,EPS8L1:0.0,EPS8L2:0.0,EPS8L3:0.0
203	0.140160866487	SUPT4H1:0.0,XRCC6:0.0,ORC6:0.0,XRCC5:0.0,POLE3:0.0,HTATSF1:0.0,DBF4:0.0,PTER:0.0
723	0.138263139179	HSPD1:0.0,BCL2L13:0.0,SLC25A4:0.0
778	0.137907120787	CCNB1:0.0,UBE2C:0.0,UBE3D:0.0
739	0.136848543877	NUDT2:0.0,CSF1:0.0,GAPDH:0.0
1253	0.136787390385	HOXA5:0.0,CDX4:0.0
678	0.136388391637	NKIRAS2:0.0,NFKBIA:0.0,SPRR3:0.0
182	0.135632253382	SEC23A:0.0,CARS:1.0,OSBP:0.0,GALNT1:0.0,HIRIP3:0.0,TMED7:0.0,PRMT3:0.0,GFPT1:0.0,XPO7:0.0
458	0.135482209895	EGLN3:0.0,EGLN2:0.0,EGLN1:0.0,OSR1:0.0,MAGEA9B:0.0
433	0.134569077679	TRIM55:0.0,CCAR1:0.0,PYGM:0.0,CLASP2:0.0,PPP1R3B:0.0
709	0.134347991192	GSPT2:0.0,CTTN:0.0,ATG7:0.0
245	0.134106717998	DBNL:0.0,CCS:0.0,NSFL1C:0.0,MYL1:0.0,F13A1:0.0,IL7R:1.0,COTL1:0.0
694	0.133382400561	KAT2B:0.0,KLF15:0.0,SUPT7L:0.0
969	0.133181682336	HMGN5:0.0,CBX8:0.0
243	0.132580903605	TIMM8A:0.0,FAM168A:0.0,FBXW5:0.0,ANKRD22:0.0,USP30:0.0,GATAD1:0.0,SS18L1:1.0
966	0.132522392783	PTPRT:0.0,PXN:0.0
994	0.132377326637	SLX4IP:0.0,SLX1B:0.0
260	0.131053655715	CFHR4:0.0,CRP:0.0,FCAR:0.0,IGHA1:0.0,CEBPZ:0.0,FCGR2C:0.0,NFKB2:1.0
1009	0.131023057161	IGF1R:0.0,KL:0.0
1160	0.131014891336	TRIP6:0.0,SIK3:0.0
50	0.130950766073	DPP8:0.0,CXCL10:0.0,IL21R:1.0,CXCL11:0.0,KIR3DL1:0.0,ERAP2:0.0,IRF2:0.0,IL12A:0.0,IFNB1:0.0,IRF1:0.0,OGN:0.0,HLA-G:0.0,IL12B:0.0,IRF5:0.0,IRF7:0.0,BTN3A3:0.0,IFNA14:0.0,IL7:0.0,IFI6:0.0,IFNA2:0.0,MED23:0.0,FOXP3:0.0,EVL:0.0
4	0.130529574363	PREP:0.0,GTF2IRD1:0.0,DKKL1:0.0,MYLK:0.0,DLGAP1:0.0,PCDHA7:0.0,ASAP2:0.0,GAB3:0.0,TULP4:0.0,NFS1:0.0,KIF13A:0.0,ASB16:0.0,CDC27:0.0,FANCA:1.0,RAPGEF1:0.0,TPSB2:0.0,MAP4K1:0.0,MAP4K5:0.0,AFF2:0.0,PLCG1:1.0,CCKBR:0.0,MKI67:0.0,EFS:0.0,IL3RA:0.0,C6:0.0,SHANK3:0.0,FAM110A:0.0,DLGAP3:0.0,FYN:0.0,ADAMTS2:0.0,CDKL5:0.0,MEPE:0.0,SCARF2:0.0,ABL1:1.0,GSTZ1:0.0,ARHGAP33:0.0,PRKG2:0.0,SLC22A3:0.0,NXPH3:0.0,GPR45:0.0,MYO1C:0.0,ISG20L2:0.0,SUV39H2:0.0,SEPN1:0.0,OXT:0.0,CELSR3:0.0,GABBR1:0.0,ABL2:1.0,CSDC2:0.0,EXTL3:0.0,ABR:0.0,LRRK1:0.0,TGDS:0.0,CD300LB:0.0,DLX4:0.0,GCFC2:0.0,EPS15:1.0,DUSP15:0.0,CAST:0.0,NFASC:0.0,VPS13A:0.0,SOS2:0.0,PHACTR2:0.0,GSX2:0.0,UHMK1:0.0,PRICKLE3:0.0,MSH5:0.0,SEMA7A:0.0,ABCG5:0.0,WNK2:0.0,SHROOM2:0.0,PAX3:1.0,AKAP6:0.0,TULP1:0.0,GLTSCR1:0.0,EPX:0.0,POLR1B:0.0,CKAP5:0.0,DLGAP2:0.0,PYGB:0.0,TMEM74B:0.0,KIFC2:0.0,GABRA3:0.0,OSBPL5:0.0,SNX3:0.0,BAZ2A:0.0,NCKAP5:0.0,CUL7:0.0,SLC24A1:0.0,CSMD2:0.0,WDR61:0.0,SNX12:0.0,DOCK3:0.0,PRX:0.0,SH2B3:1.0,DNASE1L2:0.0,BRPF3:0.0,SNX17:0.0,ZC4H2:0.0,NCK1:0.0,CDON:0.0,PIK3R1:1.0,GLMN:0.0,SLC23A1:0.0,CHRD:0.0,P2RX7:0.0,NPVF:0.0,LRRC3:0.0,DAB2:0.0,APOL5:0.0,CACNA1F:0.0,LRBA:0.0,CNTNAP1:0.0,PPFIA3:0.0,HCN2:0.0,RIMS2:0.0,DLGAP4:0.0,DTNBP1:0.0,ARHGEF11:0.0,TDRD1:0.0
190	0.130330905908	MAML3:0.0,CUEDC2:0.0,MXI1:0.0,NINL:0.0,FZR1:1.0,CDC20:0.0,RNF34:0.0,ANAPC2:0.0,TAS2R13:0.0
155	0.129789291384	ELF4:1.0,PRDM13:0.0,DGKQ:0.0,FOXC2:0.0,KDM5B:0.0,SLITRK3:0.0,ONECUT2:0.0,VGLL3:0.0,PCNX1:0.0,BMP2K:0.0
238	0.129658623578	NAF1:0.0,BCL2:1.0,AVEN:0.0,BLID:0.0,AGO1:0.0,CISD2:0.0,MEX3D:0.0
59	0.129090900794	TAF13:0.0,TAF12:0.0,TAF11:0.0,PFKL:0.0,KAT6B:1.0,ERCC1:0.0,TAF1L:0.0,JADE3:0.0,TBPL1:0.0,TAF7:0.0,TAF9B:0.0,TAF4:0.0,PHF21A:0.0,ESCO2:0.0,TAF3:0.0,ING5:0.0,TAF5:0.0,HIST3H3:0.0,TAF8:0.0
602	0.1284399361	DNLZ:0.0,HSPA9:0.0,ABHD14A:0.0,BZW2:0.0
87	0.127086242955	PSD3:0.0,NDFIP2:0.0,PLPP2:0.0,ATAD5:0.0,SLC25A23:0.0,RAD9A:0.0,SPERT:0.0,CPVL:0.0,TPRG1L:0.0,MLH1:1.0,NONO:1.0,PTP4A2:0.0,RRBP1:0.0,HSD17B3:0.0,CLIC1:0.0
282	0.126968725944	PALLD:0.0,PDLIM3:0.0,RYR1:0.0,NCKIPSD:1.0,MYOZ2:0.0,MYOZ3:0.0,MYOT:0.0
815	0.125464093974	SLC25A12:0.0,JUND:0.0,HBZ:0.0
1226	0.125295470198	HOOK2:0.0,KLK15:0.0
250	0.124923026862	MARCH6:0.0,CHD8:0.0,PPARG:1.0,HNRNPUL1:0.0,CCDC88A:0.0,CEP350:0.0,RBBP5:0.0
575	0.124596099312	FAM98B:0.0,DEPDC1B:0.0,MDC1:0.0,C2orf49:0.0
158	0.124210340684	DYRK1A:0.0,RB1:1.0,BNC2:0.0,HOXB2:0.0,RBP2:0.0,GSR:0.0,AP1AR:0.0,MAPRE3:0.0,TROAP:0.0,DYRK1B:0.0
232	0.124016737527	NXN:0.0,CHMP7:0.0,CHMP6:0.0,VPS4A:0.0,UBE2G1:0.0,RNF128:0.0,USP8:1.0
558	0.123752508902	THAP3:0.0,HCFC2:0.0,HCFC1:0.0,SETD7:0.0
847	0.122869881023	PTPRU:0.0,CYTH3:0.0,IRS1:0.0
983	0.122809600341	EPC2:0.0,MORF4L2:0.0
1191	0.12229897106	SFRP2:0.0,WNT1:0.0
147	0.122033735456	RNF11:0.0,RAD23A:0.0,PSMD7:0.0,GNPDA1:0.0,GNPDA2:0.0,MORC3:0.0,TBCE:0.0,OTUD1:0.0,PSMD2:0.0,PSMD3:0.0
334	0.121819357069	PIP4K2A:0.0,MAL:0.0,PIP4K2C:0.0,TEC:0.0,PIK3AP1:0.0,BTK:0.0
200	0.121076715172	TOB1:0.0,RAVER1:0.0,TOB2:0.0,CNOT11:0.0,CNOT10:0.0,HNRNPH3:0.0,CNOT3:1.0,CPEB3:0.0
70	0.120930814871	PHOX2A:0.0,EXOSC10:0.0,MYL6B:0.0,KIF1A:0.0,KLF9:0.0,SUB1:0.0,TBX21:0.0,C11orf58:0.0,RNF19A:0.0,DPF2:0.0,MT-ATP6:0.0,HOXC11:1.0,SP1:0.0,LUZP1:0.0,NEPRO:0.0,CHD3:0.0,DRG1:0.0,ESRRB:0.0
1	0.11981959728	ATAD3B:0.0,CDC42BPB:0.0,KLHL17:0.0,XAB2:0.0,LUC7L3:0.0,UBXN7:0.0,RPL11:0.0,DYNLRB1:0.0,AKAP8:0.0,RPL21:0.0,NAP1L2:0.0,SUCLG2:0.0,CRY2:0.0,KCTD13:0.0,GFPT2:0.0,COPS6:0.0,POLRMT:0.0,KPNA6:0.0,AIFM1:0.0,RPS17:0.0,MSMO1:0.0,ABCA10:0.0,RPS6KA1:0.0,DCAF12L2:0.0,USP25:0.0,RPS10:0.0,SRSF9:0.0,KRT24:0.0,DCAF11:0.0,RPL35:0.0,BTBD2:0.0,PPM1G:0.0,FLII:1.0,BAG1:0.0,TMEM165:0.0,SLC25A43:0.0,TNFAIP1:0.0,C20orf196:0.0,RPL14:0.0,LRRC42:0.0,RIT1:0.0,PRAME:0.0,REV3L:0.0,USP45:0.0,SURF4:0.0,RPL18A:0.0,COPS4:0.0,HNRNPCL1:0.0,PABPN1:0.0,SNRPB2:0.0,BTBD8:0.0,NUP155:0.0,SNRPC:0.0,CMTR1:0.0,SNRPA1:0.0,SNRPD1:0.0,SNRPE:0.0,DMWD:0.0,GPRASP2:0.0,IFIT1:0.0,ICAM1:0.0,KRT84:0.0,FTSJ3:0.0,CCDC146:0.0,KBTBD2:0.0,RRP1B:0.0,FAM114A2:0.0,FBXO30:0.0,KRT10:0.0,FLG2:0.0,RPL24:0.0,EEF1B2:0.0,STK25:0.0,XPO5:0.0,PANK4:0.0,STOM:0.0,DARS:0.0,EIF3B:0.0,NACA2:0.0,MARS:0.0,MTFR2:0.0,RPP25L:0.0,TP53RK:0.0,ZNF326:0.0,OGFR:0.0,KRT6A:0.0,RIOK2:0.0,BDKRB2:0.0,CCT4:0.0,FARSB:0.0,DCUN1D2:0.0,HIST1H2BH:0.0,GALK1:0.0,FBXL3:0.0,KIF1BP:0.0,STRBP:0.0,TTC7B:0.0,YAE1D1:0.0,CDT1:0.0,RPS6KB2:0.0,GTF3C1:0.0,SCARA5:0.0,MNX1:1.0,RARS:0.0,MYO10:0.0,GAR1:0.0,PYM1:0.0,RPL30:0.0,RPL6:0.0,DDX50:0.0,MRPS26:0.0,RHOBTB1:0.0,IK:0.0,SF3B3:0.0,SNRNP70:0.0,CBWD2:0.0,CUL2:0.0,POLA1:0.0,RPLP0:0.0,RHOT2:0.0,DDX24:0.0,HNRNPUL2:0.0,KLHL22:0.0,FIGN:0.0,KCTD18:0.0,GTPBP1:0.0,PTCH1:1.0,LARS:0.0,THRAP3:1.0,RCBTB1:0.0,FBL:0.0,GRK3:0.0,PRPF19:0.0,CAND1:0.0,TPRKB:0.0,FARS2:0.0,NOP56:0.0,FAM199X:0.0,STK10:0.0,EIF2A:0.0,C12orf10:0.0,RPS9:0.0,CALR3:0.0,MAGOH:0.0,PINK1:0.0,PBDC1:0.0,RPS3A:0.0,RPS25:0.0,FBXO17:0.0,TSR1:0.0,HP1BP3:0.0,RBM25:0.0,NTPCR:0.0,PLOD2:0.0,DYNLT3:0.0,MOB2:0.0,SNRPD3:0.0,USP43:0.0,IGSF8:0.0,MOB4:0.0,SERPINB3:0.0,RBM4B:0.0,TRMT10C:0.0,NUDT7:0.0,KBTBD8:0.0,RPS27L:0.0,RRP15:0.0,CYB5D1:0.0,RPGR:0.0,PRPF39:0.0,RNMT:0.0,CLCC1:0.0,SRSF6:0.0,NAALADL2:0.0,CWC15:0.0,HIST1H2BM:0.0,DPAGT1:0.0,DCAF7:0.0,TAGLN2:0.0,SRSF5:0.0,RPS12:0.0,SLC25A22:0.0,VWA7:0.0,UFM1:0.0,RPL19:0.0,GPATCH1:0.0,DNAH2:0.0,RPL22:1.0,H1F0:0.0,ATP9A:0.0,STRAP:0.0,SNX22:0.0,RPL10L:0.0,FAM103A1:0.0,KNDC1:0.0,DCUN1D5:0.0,RPS13:0.0,HNRNPM:0.0,EIF5A2:0.0,LIN28B:0.0,TMOD2:0.0,PRPF8:0.0,GINS4:0.0,EEF1A1:0.0,IFIT2:0.0,PPP2R2D:0.0,RPS11:0.0,RANGAP1:0.0,RPLP2:0.0,BORA:0.0,TFB2M:0.0,HIST1H1D:0.0,NOSIP:0.0,KPNA3:0.0,ZMYM2:1.0,EIF3CL:0.0,PSMD13:0.0,RAB5B:0.0,PSMA2:0.0,SNRPA:0.0,HIST1H2BJ:0.0,CCT2:0.0,EIF3D:0.0,GNA15:0.0,HNRNPL:0.0,KDELC1:0.0,ENAH:0.0,DDX55:0.0,DEFB127:0.0,CDK9:0.0,RPL23:0.0,RPS7:0.0,SPATA21:0.0,RPL36:0.0,TUBB4B:0.0,LPAR2:0.0,ZCCHC11:0.0,ZNF699:0.0,KRT8:0.0,LSM12:0.0,RPL8:0.0,RPS26:0.0,ATP1A4:0.0,RPL29:0.0,KCTD6:0.0,EEF2:0.0,PHAX:0.0,ZNF570:0.0,RPL10A:0.0,CCDC39:0.0,RPSA:0.0,ZC3H18:0.0,KCTD21:0.0,RBMX:0.0,KRT2:0.0,KLHDC2:0.0,BTBD1:0.0,NCDN:0.0,DCHS2:0.0,BUB3:0.0,DCUN1D3:0.0,VASN:0.0,C19orf70:0.0,POP1:0.0,SLC7A9:0.0,EIF5B:0.0,DYNC1LI1:0.0,DDX23:0.0,TOE1:0.0,IARS:0.0,HNRNPH1:0.0,C19orf43:0.0,SAMHD1:0.0,KRT71:0.0,TMC1:0.0,EIF4B:0.0,SND1:1.0,DBT:0.0,TRPM8:0.0,KRT76:0.0,POF1B:0.0,UQCRC2:0.0,HIST1H2AD:0.0,SF3B5:0.0,PDPR:0.0,BCKDHB:0.0,GARS:0.0,EIF2S3:0.0,LBP:0.0,SMU1:0.0,LRIG3:1.0,ASB4:0.0,FAM110B:0.0,DPY19L4:0.0,NOP58:0.0,FAM114A1:0.0,C7orf50:0.0,STK4:0.0,KPNA1:0.0,NIFK:0.0,FN3KRP:0.0,CCDC184:0.0,CSNK1E:0.0,VRK1:0.0,CPNE7:0.0,DYNC1I2:0.0,KLHL12:0.0,DNAJA1:0.0,ATP5O:0.0,MRPS34:0.0,IGF2BP2:0.0,ATG4C:0.0,DDB2:1.0,ATP6V0A2:0.0,MAN1B1:0.0,SPIN2A:0.0,FEM1B:0.0,KLHL26:0.0,TIMM13:0.0,ACSBG2:0.0,ARHGEF12:1.0,DHX30:0.0,GRK2:0.0,SRP14:0.0,RPS14:0.0,MRPS15:0.0,ADAMTS17:0.0,UBQLN2:0.0,RPLP1:0.0,KCTD2:0.0,KBTBD13:0.0,CTNNBL1:0.0,RBM19:0.0,TEFM:0.0,PPP1R12B:0.0,RPL27:0.0,RAB40B:0.0,NOP16:0.0,PDHA2:0.0,NDUFA5:0.0,PBK:0.0,APEH:0.0,CCDC68:0.0,ZNF846:0.0,MRPS21:0.0,LANCL1:0.0,BRSK1:0.0,EIF3A:0.0,PA2G4:0.0,EPB41L1:0.0,SRSF10:0.0,RPL7L1:0.0,KRT78:0.0,PTRH2:0.0,POTEJ:0.0,KRT16:0.0,CUL1:0.0,DDX21:0.0,RPS3:0.0,EIF4A3:0.0,RPS29:0.0,EIF3E:1.0,EEF1G:0.0,TNFSF10:0.0,KLHDC10:0.0,LAMB4:0.0,COPS7A:0.0,NEDD8:0.0,ZNF346:0.0,RPS4Y1:0.0,FASN:0.0,RPL12:0.0,PLOD3:0.0,S100A6:0.0,HSPH1:0.0,AKAP8L:0.0,DCUN1D1:0.0,NYAP1:0.0,MCCC1:0.0,GNL3:0.0,PPIH:0.0,TPR:1.0,OSGEP:0.0,ZRANB3:0.0,RPL35A:0.0,TRMT6:0.0,RPS23:0.0,PRPS1L1:0.0,S100A9:0.0,STK38L:0.0,TUBE1:0.0,YBX2:0.0,RPL4:0.0,RPS18:0.0,RAD52:0.0,NARS:0.0,PRKAA1:0.0,RPS2:0.0,DCAF8:0.0,PPP1R15A:0.0,ACTR3:0.0,RPS8:0.0,C10orf55:0.0,RBM42:0.0,TKT:0.0,RBM3:0.0,PSMD8:0.0,RPL23A:0.0,LRRC14:0.0,TRMT112:0.0,CAPZB:0.0,PCK1:0.0,RPL10:0.0,ILVBL:0.0,RPL13A:0.0,EFL1:0.0,COPS3:0.0,RPL27A:0.0,ASPRV1:0.0,TRA2A:0.0,RBM22:0.0,PSMD9:0.0,CUL3:0.0,CLTCL1:1.0,TAP1:0.0,PURB:0.0,ATP6V1B2:0.0,RPL15:1.0,DNAJA2:0.0,FAF1:0.0,SFSWAP:0.0,NUP88:0.0,RWDD4:0.0,RPL37A:0.0,COL19A1:0.0,MTMR9:0.0,FAM83B:0.0,CLPB:0.0,KLHL21:0.0,ERG:1.0,KRT3:0.0,SSR1:0.0,PRUNE2:0.0,KLHL18:0.0,HNRNPA3:0.0,PDXK:0.0,SLC25A5:0.0,ARIH2OS:0.0,APPBP2:0.0,CIRBP:0.0,TRNAU1AP:0.0,STRIP1:0.0,SNU13:0.0,SEC24C:0.0,COPS5:0.0,LDHD:0.0,KCTD20:0.0,RPS21:0.0,CPOX:0.0,METTL18:0.0,CCDC9:0.0,RPL26L1:0.0,CFAP58:0.0,RPL38:0.0,SNRPG:0.0,RPS27:0.0,AAR2:0.0,KCTD10:0.0,NAP1L4:0.0,AKAP11:0.0,DCAF4L1:0.0,NT5DC4:0.0,HNRNPDL:0.0,CCT5:0.0,CASC3:0.0,HAP1:0.0,TMOD3:0.0,PPP1R3A:0.0,KRT75:0.0,YTHDC2:0.0,RPL26:0.0,KRT5:0.0,SF3A2:0.0,CEMIP:0.0,LRRC2:0.0,RBM7:0.0,NUDCD3:0.0,FBXL17:0.0,CAD:0.0,CCT8:0.0,RPL7A:0.0,MRPS23:0.0,ZC3H10:0.0,HEATR1:0.0,PRDX6:0.0,SLC1A3:0.0,BOP1:0.0,EIF4H:0.0,RFC3:0.0,IPO9:0.0,MEI1:0.0,SART1:0.0,UROS:0.0,FAM69B:0.0,UBE2M:0.0,SF3A3:0.0,ARL15:0.0,BUD31:0.0,AGO4:0.0,ARF4:0.0,RGSL1:0.0,PPIE:0.0,RPL9:0.0,RTCB:0.0,KLHDC3:0.0,AGMAT:0.0,EFCC1:0.0,HNRNPH2:0.0,ASB13:0.0,FBXW2:0.0,UQCRH:0.0,PPIA:0.0,HIST1H2AJ:0.0,RPL7:0.0,SEPT10:0.0,PM20D2:0.0,ORAOV1:0.0,ZBTB10:0.0,BCDIN3D:0.0,POLD1:0.0,PRPF6:0.0,HADHB:0.0,ZNF76:0.0,TENM4:0.0,MAP3K8:0.0,ENC1:0.0,SF3B2:0.0,STOX2:0.0,KLHL28:0.0,DLAT:0.0,FBXO46:0.0,ZCCHC8:1.0,USP44:0.0,PCBP1:1.0,MCCC2:0.0,TMTC2:0.0,SF3B4:0.0,NUP50:0.0,DDX18:0.0,ATG10:0.0,GDPD3:0.0,RSL1D1:0.0,QPCT:0.0,KLHL9:0.0,RPS5:0.0,SHKBP1:0.0,TUBA1C:0.0,KCTD12:0.0,NKAPL:0.0,ARHGDIB:0.0,KLHL8:0.0,PHF5A:0.0,WBP11:0.0,PDCD2L:0.0,RPL18:0.0,HIST1H2BN:0.0,SRRM2:0.0,IFIT1B:0.0,PON2:0.0,ZNF554:0.0,KLHL15:0.0,FEM1C:0.0,PRND:0.0,TTC37:0.0,ZFR:0.0,QARS:0.0,RPL32:0.0,SPATA5L1:0.0,CD81:0.0,DHX57:0.0,HNRNPA0:0.0,KPNA4:0.0,IFIT3:0.0,RNF20:0.0,TTC5:0.0,STXBP1:0.0,OXSR1:0.0,RPS16:0.0,CNNM4:0.0,RPS15:0.0,UTP14A:0.0,USP9Y:0.0,DCD:0.0,KRT6B:0.0,SNRNP200:0.0,DCAF12:0.0,RPL3L:0.0,PJA2:0.0,NDUFB9:0.0,UGGT1:0.0,MICU2:0.0,EMG1:0.0,EPHX1:0.0,STRN:1.0,CUL5:0.0,EIF3K:0.0,SRPX:0.0
