"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.23753119377208334","0.05169514813623241",,"false","GOPC"
"155","11","JUN","0.23753119377208334","0.48265071979003166","0.272714418721","false","JUN"
"99","1","PTPRK","0.30333229108807214","0.13945147972921418","0.12","false","PTPRK"
"244","8","ERBB2","0.2903113301553687","0.19052764321946694","0.153496597004","false","ERBB2"
"360","8","CBL","0.2903113301553687","0.15033813157471407",,"false","CBL"
"842","42","NFE2L2","0.4367904550880806","0.1001794816274303","0.12","false","NFE2L2"
"417","42","RARA","0.4367904550880806","0.359120553379431","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.1316801063068559",,"false","SMARCE1"
"935","38","ERCC4","0.05720674655908258","0.03929377851810804",,"false","ERCC4"
"936","38","FANCG","0.05720674655908258","0.020105776310544794",,"false","FANCG"
"968","1","NTRK1","0.30333229108807214","0.04342992599960263",,"false","NTRK1"
"826","1","PTPRC","0.30333229108807214","0.09789237312138467",,"false","PTPRC"
"1034","1","MPL","0.30333229108807214","0.023910772712167825",,"false","MPL"
"84","1","JAK2","0.30333229108807214","0.17079123228296167","0.12","false","JAK2"
"550","4","EP300","0.20367696930479381","0.575381656146371","0.272714418721","false","EP300"
"447","14","EGFR","0.14367078549125817","0.15980756970864804",,"false","EGFR"
"1174","41","STAT5B","0.631293266486629","0.3429551407669071","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.5073711627364326","0.41992072012960446","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.30333229108807214","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.05652511394431608","0.08152191599009845",,"false","NFKBIE"
"1236","37","IKBKB","0.28214867103879193","0.2798124247135385","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.30487803820143355","0.14744928184158915",,"false","CEBPA"
"1310","27","KDM6A","0.06648593816557724","0.06225794036670487",,"false","KDM6A"
"108","27","KMT2C","0.06648593816557724","0.008716110112088211",,"false","KMT2C"
"1372","8","LCK","0.2903113301553687","0.12536983895200562",,"false","LCK"
"280","3","EZR","0.24680947742396803","0.16474928912559517","0.125448700485","false","EZR"
"163","66","PIK3R1","0.4925595143350136","0.33979428352641927","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.30333229108807214","0.10913475944781884",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.10712578837237068","0.012749047118491104",,"false","TRIM27"
"1545","67","TAL1","0.10712578837237068","0.07285172315324841",,"false","TAL1"
"146","57","SUZ12","0.11430523373834249","0.08012073678403835",,"false","SUZ12"
"1265",,"CTCF",,"0.13883548616174565",,"false","CTCF"
"262","4","CASP8","0.20367696930479381","0.05236253055716522",,"false","CASP8"
"733","5","IL2","0.36057929270805844","0.17396987732971914","0.122995792115","false","IL2"
"1751","3","MSN","0.24680947742396803","0.10507101160667144",,"false","MSN"
"1765","4","BCL3","0.20367696930479381","0.043153937541212106",,"false","BCL3"
"383","33","VHL","0.16312883124501787","0.12822450852717074",,"false","VHL"
"1362","63","SET","0.3992698869236677","0.25845195628349876","0.272714418721","false","SET"
"89","36","MDM2","0.24722695505922845","0.16087278504236613","0.128001297944","false","MDM2"
"410","19","NCOA2","0.2241572177773471","0.17119149854391089","0.122724350242","false","NCOA2"
"1832","19","NCOA1","0.2241572177773471","0.11504427535689796","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.30333229108807214","0.03460572447824034",,"false","SRSF2"
"1227","13","DEK","0.12070784845721505","0.03579498067776327",,"false","DEK"
"1919","66","JAK3","0.4925595143350136","0.053794174233072665",,"false","JAK3"
"731","42","GNAQ","0.4367904550880806","0.06423776066727559",,"false","GNAQ"
"1935","4","TCL1A","0.20367696930479381","0.053772704772138226",,"false","TCL1A"
"699","17","CLTC","0.05652511394431608","0.02211027791171528",,"false","CLTC"
"709","17","BCR","0.05652511394431608","0.0030954350517982455",,"false","BCR"
"1528","12","ABI1","0.23372239011675716","0.06879233406615295",,"false","ABI1"
"749","12","PLCG1","0.23372239011675716","0.24993210403423627",,"false","PLCG1"
"2047","65","HOXA11","0.6849313900916678","0.22535647539303294",,"false","HOXA11"
"501","65","FOXO1","0.6849313900916678","0.32195015792049864","0.272714418721","false","FOXO1"
"2121","2","CALR","0.13097650386938217","0.0936419757443917","0.120271441872","false","CALR"
"531","2","IL7R","0.13097650386938217","0.07635098167297504",,"false","IL7R"
"2200","35","MLLT1","0.054727789661715175","0.030103257299355358",,"false","MLLT1"
"2201","35","ELL","0.054727789661715175","0.015057037658212119",,"false","ELL"
