"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.22970343188925063","0.05827951632191886",,"false","GOPC"
"155","11","JUN","0.22970343188925063","0.5153500990443002","0.272714418721","false","JUN"
"99","1","PTPRK","0.2882798122457916","0.16041348426142824","0.12","false","PTPRK"
"244","8","ERBB2","0.3779349337647735","0.2121977000167072","0.153496597004","false","ERBB2"
"360","8","CBL","0.3779349337647735","0.2486418866508285",,"false","CBL"
"842","42","NFE2L2","0.4319913047634174","0.11095214600083592","0.12","false","NFE2L2"
"417","42","RARA","0.4319913047634174","0.39427980757320513","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.12519066350000832",,"false","SMARCE1"
"935","38","ERCC4","0.05766886889105493","0.044034989145694065",,"false","ERCC4"
"936","38","FANCG","0.05766886889105493","0.022502468135038336",,"false","FANCG"
"968","1","NTRK1","0.2882798122457916","0.04800438848704432",,"false","NTRK1"
"826","1","PTPRC","0.2882798122457916","0.12102359518697695",,"false","PTPRC"
"1034","1","MPL","0.2882798122457916","0.0260609305178946",,"false","MPL"
"84","1","JAK2","0.2882798122457916","0.1861495055290529","0.12","false","JAK2"
"550","4","EP300","0.2637704767164461","0.767492496488577","0.272714418721","false","EP300"
"447","14","EGFR","0.16012035630886942","0.30758636689912383","0.143684963523","false","EGFR"
"1174","41","STAT5B","0.626394253882374","0.382466315818659","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.3576053313550644","0.4216101597768739","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.2882798122457916","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.0581539668833843","0.09200850232771968",,"false","NFKBIE"
"1236","37","IKBKB","0.27019220299877256","0.29776672881390853","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.3083489777075578","0.16775322618957011",,"false","CEBPA"
"1310","27","KDM6A","0.06497524754770892","0.06761254228065725",,"false","KDM6A"
"108","27","KMT2C","0.06497524754770892","0.009465754393603813",,"false","KMT2C"
"1372","8","LCK","0.3779349337647735","0.14084273451727192",,"false","LCK"
"280","3","EZR","0.25084514776961375","0.1897135436648568","0.125448700485","false","EZR"
"163","66","PIK3R1","0.4912562174253334","0.37640626649023257","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.2882798122457916","0.11465777462490835",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.10642132986823102","0.014074303018857379",,"false","TRIM27"
"1545","67","TAL1","0.10642132986823102","0.080424585449541",,"false","TAL1"
"146","57","SUZ12","0.11300688710308097","0.08802339100008238",,"false","SUZ12"
"1265",,"CTCF",,"0.15396221151622033",,"false","CTCF"
"262","4","CASP8","0.2637704767164461","0.06140141055973797",,"false","CASP8"
"733","5","IL2","0.3325802337443053","0.10728891631163545",,"false","IL2"
"1751","3","MSN","0.25084514776961375","0.10495228279661875",,"false","MSN"
"1765","4","BCL3","0.2637704767164461","0.04973854553500141",,"false","BCL3"
"383","33","VHL","0.16390681001049254","0.14404247262031594",,"false","VHL"
"1362","63","SET","0.3951890590950306","0.28622148031423394","0.272714418721","false","SET"
"89","36","MDM2","0.2454104820933071","0.17816530476802298","0.128001297944","false","MDM2"
"410","19","NCOA2","0.21941212260986903","0.18361112989069842","0.122724350242","false","NCOA2"
"1832","19","NCOA1","0.21941212260986903","0.1267363216321527","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.2882798122457916","0.04472767766541447",,"false","SRSF2"
"1227","13","DEK","0.12267470065511403","0.04529040566465498",,"false","DEK"
"1919","66","JAK3","0.4912562174253334","0.05981424078367739",,"false","JAK3"
"731","42","GNAQ","0.4319913047634174","0.07016066055747747",,"false","GNAQ"
"1935","4","TCL1A","0.2637704767164461","0.06244258164819903",,"false","TCL1A"
"699","17","CLTC","0.0581539668833843","0.02611891731895918",,"false","CLTC"
"709","17","BCR","0.0581539668833843","0.0036566478575081286",,"false","BCR"
"1528","12","ABI1","0.2321150014432745","0.07405420778846743",,"false","ABI1"
"749","12","PLCG1","0.2321150014432745","0.276293939552239",,"false","PLCG1"
"2047","65","HOXA11","0.6849313900916678","0.25042888421985493",,"false","HOXA11"
"501","65","FOXO1","0.6849313900916678","0.3577692572703822","0.272714418721","false","FOXO1"
"2121","2","CALR","0.12543849378370825","0.10359661251372536","0.120271441872","false","CALR"
"531","2","IL7R","0.12543849378370825","0.08387791116578618",,"false","IL7R"
"2200","35","MLLT1","0.05271864470900231","0.03307980993304248",,"false","MLLT1"
"2201","35","ELL","0.05271864470900231","0.016196576572489248",,"false","ELL"
"1305","40","POU2AF1","0.15504873220346393","0.012919933953442365",,"false","POU2AF1"
"1837","40","GATA2","0.15504873220346393","0.05537117801846451",,"false","GATA2"
"1223","7","MSH2","0.2907263988431639","0.2896674924543579","0.272714418721","false","MSH2"
"595","7","NBN","0.2907263988431639","0.18890995387352963","0.12","false","NBN"
"1517","1","ALK","0.2882798122457916","0.16169794996892833",,"false","ALK"
"1513","17","MYB","0.0581539668833843","0.0036566478575081286",,"false","MYB"
"1041","1","MYH9","0.2882798122457916","0.06086906501979201",,"false","MYH9"
"937","62","XPO1","0.24251880300332423","0.1998086162133483",,"false","XPO1"
"2438","45","EZH2","0.4619986908956773","0.23536827395486234","0.145604919671","false","EZH2"
"2529","4","PAX5","0.2637704767164461","0.027205793760024626",,"false","PAX5"
"2684","13","BTG1","0.12267470065511403","0.03024518934671589",,"false","BTG1"
"597","13","MYOD1","0.12267470065511403","0.02578541184501464",,"false","MYOD1"
"787","1","PPARG","0.2882798122457916","0.20659737406512027","0.272714418721","false","PPARG"
"505","7","BLM","0.2907263988431639","0.10480830333936313",,"false","BLM"
"2872","9","TOP1","0.21968678916713194","0.33687567948064995","0.272714418721","false","TOP1"
"1015","30","SMAD4","0.3083489777075578","0.22617815510836506","0.272714418721","false","SMAD4"
"1105","41","PDGFRA","0.626394253882374","0.06712987396274717",,"false","PDGFRA"
"3063","12","ABL2","0.2321150014432745","0.06552968939768485",,"false","ABL2"
"207","23","TNFRSF14","0.10540690918716412","0.017297813803749125",,"false","TNFRSF14"
"2769","23","EIF3E","0.10540690918716412","0.03682247772980151",,"false","EIF3E"
"1074","10","SMAD2","0.21746112867187822","0.18474729022113226",,"false","SMAD2"
"2714","10","EIF4A2","0.21746112867187822","0.014369235550359955",,"false","EIF4A2"
"934","15","KMT2D","0.22310658328294133","0.05819331460601558",,"false","KMT2D"
"875","8","WAS","0.3779349337647735","0.06338707748069229",,"false","WAS"
"2938","1","PTPRB","0.2882798122457916","0.1344468404086061",,"false","PTPRB"
"992","3","NCOR1","0.25084514776961375","0.019615793842779106",,"false","NCOR1"
"3283","3","TCF12","0.25084514776961375","0.006865521969137172",,"false","TCF12"
"3074","11","SS18","0.22970343188925063","0.04305961354708072",,"false","SS18"
"211","41","JAK1","0.626394253882374","0.38473224054597965","0.272714418721","false","JAK1"
"142","20","LZTR1","0.017032560679272484","0.003488722052181005",,"false","LZTR1"
"1389","20","SSX4B","0.017032560679272484","0.0012210473606676354",,"false","SSX4B"
"3397","64","NOTCH2","0.0","0.0",,"false","NOTCH2"
"1218","64","MAML2","0.0","0.0",,"false","MAML2"
"813","22","MED12","0.32814626242916806","0.10488159069265782","0.120271441872","false","MED12"
"1795","22","BRD4","0.32814626242916806","0.3487720871009768","0.12","false","BRD4"
"3450","4","XPA","0.2637704767164461","0.04963001537005157",,"false","XPA"
"2766","3","BRAF","0.25084514776961375","0.2922970423392879","0.272714418721","false","BRAF"
"2308","3","MAP3K1","0.25084514776961375","0.3429131882552085","0.272714418721","false","MAP3K1"
"3491","40","CREBBP","0.15504873220346393","0.13822669141116678","0.120271441872","false","CREBBP"
"910","7","MSH6","0.2907263988431639","0.0708568131372687",,"false","MSH6"
"2750","36","WHSC1","0.2454104820933071","0.08238190133183636",,"false","WHSC1"
"264","3","YWHAE","0.25084514776961375","0.2961983666506507",,"false","YWHAE"
"149","49","PCBP1","0.1253298769548375","0.09762202085902831",,"false","PCBP1"
"452","61","MLH1","0.21736770235998074","0.15649936020739913","0.125448700485","false","MLH1"
"1520","8","PDGFRB","0.3779349337647735","0.4084863637879008","0.272714418721","false","PDGFRB"
"1274","6","KDR","0.1663637017495741","0.07512008557169841",,"false","KDR"
"1094","63","TFE3","0.3951890590950306","0.06469432637219265",,"false","TFE3"
"3891","62","DICER1","0.24251880300332423","0.01554066898048425",,"false","DICER1"
"3902","14","TERT","0.16012035630886942","0.04888706031184409",,"false","TERT"
"1026","14","MTOR","0.16012035630886942","0.023934560046413894",,"false","MTOR"
"644","10","RHOA","0.21746112867187822","0.2980917111815443","0.272714418721","false","RHOA"
"1726","15","AR","0.22310658328294133","0.32331610259849786","0.28","false","AR"
"3949","15","GATA3","0.22310658328294133","0.03233160995116235",,"false","GATA3"
"1774","1","FGFR1","0.2882798122457916","0.04053388187929856",,"false","FGFR1"
"1480","34","AKT2","0.30814611433800904","0.2700458601009219","0.272714418721","false","AKT2"
"3960","34","MYO5A","0.30814611433800904","0.07737993668984457",,"false","MYO5A"
"2560","3","ATIC","0.25084514776961375","0.091150362372259",,"false","ATIC"
"2007","1","PIK3CA","0.2882798122457916","0.22748861384115013","0.121900093105","false","PIK3CA"
"609","25","MAX","0.03277036734665257","0.03816276022783789",,"false","MAX"
"179","25","HNRNPA2B1","0.03277036734665257","0.006678469706748426",,"false","HNRNPA2B1"
"4065","39","HEY1","0.3655251033558688","0.21063545909703274","0.272714418721","false","HEY1"
"623","39","GATA1","0.3655251033558688","0.2415086785153776",,"false","GATA1"
"2707","52","SMARCD1","0.10257354171209056","0.08156612657021915",,"false","SMARCD1"
"3479","39","ZNF521","0.3655251033558688","0.034718543259858806",,"false","ZNF521"
"4172","38","XPC","0.05766886889105493","0.010274832363394479",,"false","XPC"
"224","21","AFF1","0.03751834941102724","0.037039492824315456",,"false","AFF1"
"4191","21","AFF4","0.03751834941102724","0.01026110901419392",,"false","AFF4"
"2081","10","KIF5B","0.21746112867187822","0.06748844757716552",,"false","KIF5B"
"4041","9","DNM2","0.21968678916713194","0.016024177669058896",,"false","DNM2"
"527","9","ABL1","0.21968678916713194","0.20602513761798322",,"false","ABL1"
"2964","37","FLT3","0.27019220299877256","0.04601251750439485",,"false","FLT3"
"434","37","PTPN11","0.27019220299877256","0.01610438163240241",,"false","PTPN11"
"1166","16","BCL10","0.3565280469798855","0.03790808574484329",,"false","BCL10"
"407","16","BIRC3","0.3565280469798855","0.4332353066759466","0.272714418721","false","BIRC3"
"2341","36","EPS15","0.2454104820933071","0.06632830567526136",,"false","EPS15"
"2282","58","CHD4","0.16258174517235613","0.1349230108712109",,"false","CHD4"
