"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.24039510828936325","0.07034373441145862",,"false","GOPC"
"155","11","JUN","0.24039510828936325","0.6163157453484253","0.272714418721","false","JUN"
"99","1","PTPRK","0.26847321060848733","0.15955330567057027","0.12","false","PTPRK"
"244","8","ERBB2","0.2531493424982605","0.10457715541685322",,"false","ERBB2"
"360","8","CBL","0.2531493424982605","0.18977607714254208",,"false","CBL"
"842","42","NFE2L2","0.4391991826896389","0.12740298820321708","0.12","false","NFE2L2"
"417","42","RARA","0.4391991826896389","0.45918586680555507","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.14711871564335197",,"false","SMARCE1"
"935","38","ERCC4","0.05777518582631926","0.05033658675462885",,"false","ERCC4"
"936","38","FANCG","0.05777518582631926","0.025801465757246272",,"false","FANCG"
"968","1","NTRK1","0.26847321060848733","0.04653550651982035",,"false","NTRK1"
"826","1","PTPRC","0.26847321060848733","0.11352905317490221",,"false","PTPRC"
"1034","1","MPL","0.26847321060848733","0.02783585138943764",,"false","MPL"
"84","1","JAK2","0.26847321060848733","0.19882750968330853","0.12","false","JAK2"
"550","4","EP300","0.28212311992968503","0.9363675273188133","0.272714418721","false","EP300"
"447","14","EGFR","0.16674104641770793","0.3660177126777387","0.143684963523","false","EGFR"
"1174","41","STAT5B","0.6302281104058044","0.43989370564978436","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.49686525608706616","0.5080147344957985","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.26847321060848733","1.0",,"false","HSP90AB1"
"707","17","NFKBIE","0.058884687584026145","0.10560267406971147",,"false","NFKBIE"
"1236","37","IKBKB","0.30567449978165323","0.38471408781510946","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.3076868733763892","0.19071543687499257",,"false","CEBPA"
"1310","27","KDM6A","0.06510874931666817","0.07737384825660516",,"false","KDM6A"
"108","27","KMT2C","0.06510874931666817","0.010832337010287784",,"false","KMT2C"
"1372","8","LCK","0.2531493424982605","0.15032181713564116",,"false","LCK"
"280","3","EZR","0.2605376020807996","0.217598314816776","0.125448700485","false","EZR"
"163","66","PIK3R1","0.49301383634400253","0.43127691087372017","0.272714418721","false","PIK3R1"
"1139","1","SOCS1","0.26847321060848733","0.13708228377681406",,"false","SOCS1"
"1325","68","ARNT","0.0","0.0",,"false","ARNT"
"1491","68","HLF","0.0","0.0",,"false","HLF"
"512","67","TRIM27","0.10606871347109559","0.016019942004716767",,"false","TRIM27"
"1545","67","TAL1","0.10606871347109559","0.09154254641934614",,"false","TAL1"
"146","57","SUZ12","0.11496740063948808","0.10226886227846946",,"false","SUZ12"
"1265",,"CTCF",,"0.17599057285357778",,"false","CTCF"
"262","4","CASP8","0.28212311992968503","0.07327225957848796",,"false","CASP8"
"733","5","IL2","0.36434938850370124","0.226709193116138","0.122995792115","false","IL2"
"1751","3","MSN","0.2605376020807996","0.13721317888483112",,"false","MSN"
"1765","4","BCL3","0.28212311992968503","0.061483121007350885",,"false","BCL3"
"383","33","VHL","0.16979734081577214","0.1670661674659585",,"false","VHL"
"1362","63","SET","0.39436241719232457","0.3257467399821455","0.272714418721","false","SET"
"89","36","MDM2","0.22971449555128182","0.19713235822674094","0.128001297944","false","MDM2"
"410","19","NCOA2","0.2206707930383974","0.2116958426264745","0.122724350242","false","NCOA2"
"1832","19","NCOA1","0.2206707930383974","0.14507148297415046","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.26847321060848733","0.051616702117907705",,"false","SRSF2"
"1227","13","DEK","0.12396212504594378","0.05227934352022415",,"false","DEK"
"1919","66","JAK3","0.49301383634400253","0.06868008237392188",,"false","JAK3"
"731","42","GNAQ","0.4391991826896389","0.08148783968196367",,"false","GNAQ"
"1935","4","TCL1A","0.28212311992968503","0.07457287537487202",,"false","TCL1A"
"699","17","CLTC","0.058884687584026145","0.030762143847528692",,"false","CLTC"
"709","17","BCR","0.058884687584026145","0.004306698844801243",,"false","BCR"
"1528","12","ABI1","0.23302614438537483","0.08610665673043429",,"false","ABI1"
"749","12","PLCG1","0.23302614438537483","0.31630741657619343",,"false","PLCG1"
"2047","65","HOXA11","0.6849313900916678","0.28599598726036296",,"false","HOXA11"
"501","65","FOXO1","0.6849313900916678","0.40858135140122714","0.272714418721","false","FOXO1"
"2121","2","CALR","0.12535831951507437","0.11920737734860758","0.120271441872","false","CALR"
"531","2","IL7R","0.12535831951507437","0.09887743456312978",,"false","IL7R"
"2200","35","MLLT1","0.056110297834635246","0.03912591194707045",,"false","MLLT1"
"2201","35","ELL","0.056110297834635246","0.019585939889167108",,"false","ELL"
"1305","40","POU2AF1","0.16853410330133362","0.015737052853562316",,"false","POU2AF1"
"1837","40","GATA2","0.16853410330133362","0.06744451494337643",,"false","GATA2"
"1223","7","MSH2","0.2933903991380905","0.33084438354447515","0.272714418721","false","MSH2"
"595","7","NBN","0.2933903991380905","0.21615353953696895","0.12","false","NBN"
"1517","1","ALK","0.26847321060848733","0.1779441720938442",,"false","ALK"
"1513","17","MYB","0.058884687584026145","0.004306698844801243",,"false","MYB"
"1041","1","MYH9","0.26847321060848733","0.05917547721645813",,"false","MYH9"
"937","62","XPO1","0.2406978020855735","0.22647300536225642",,"false","XPO1"
"2438","45","EZH2","0.46176371364406027","0.2686198880797505","0.145604919671","false","EZH2"
"2529","4","PAX5","0.28212311992968503","0.03295212671857973",,"false","PAX5"
"2684","13","BTG1","0.12396212504594378","0.0358924576471172",,"false","BTG1"
"597","13","MYOD1","0.12396212504594378","0.030042176982945083",,"false","MYOD1"
"787","1","PPARG","0.26847321060848733","0.2325111346844573","0.272714418721","false","PPARG"
"505","7","BLM","0.2933903991380905","0.12048222364767311",,"false","BLM"
"2872","9","TOP1","0.15835616932821983","0.3640927331168492","0.272714418721","false","TOP1"
"1015","30","SMAD4","0.3076868733763892","0.2582431013199314","0.272714418721","false","SMAD4"
"1105","41","PDGFRA","0.6302281104058044","0.07713320019923095",,"false","PDGFRA"
"3063","12","ABL2","0.23302614438537483","0.07539329775749055",,"false","ABL2"
"207","23","TNFRSF14","0.09435067547774532","0.0180633188902918",,"false","TNFRSF14"
"2769","23","EIF3E","0.09435067547774532","0.04005787554818347",,"false","EIF3E"
"1074","10","SMAD2","0.19172049922294737","0.19424433874851524",,"false","SMAD2"
