"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"154","11","GOPC","0.24627153558250975","0.05386562635969042",,"false","GOPC"
"155","11","JUN","0.24627153558250975","0.46237223887960355","0.272714418721","false","JUN"
"99","1","PTPRK","0.3337323018434837","0.13780256671565708","0.12","false","PTPRK"
"244","8","ERBB2","0.39537289349803717","0.18486221460064195","0.153496597004","false","ERBB2"
"360","8","CBL","0.39537289349803717","0.22009245649751785",,"false","CBL"
"842","42","NFE2L2","0.44696857702102577","0.0940027470181651","0.12","false","NFE2L2"
"417","42","RARA","0.44696857702102577","0.3435853479952714","0.272714418721","false","RARA"
"185",,"SMARCE1",,"0.12790194721725387",,"false","SMARCE1"
"935","38","ERCC4","0.0676030353655965","0.043159678221208385",,"false","ERCC4"
"936","38","FANCG","0.0676030353655965","0.02222652651912241",,"false","FANCG"
"968","1","NTRK1","0.3337323018434837","0.04564678667412686",,"false","NTRK1"
"826","1","PTPRC","0.3337323018434837","0.10969018774616476",,"false","PTPRC"
"1034","1","MPL","0.3337323018434837","0.022872173200420964",,"false","MPL"
"84","1","JAK2","0.3337323018434837","0.16337266540651607","0.12","false","JAK2"
"550","4","EP300","0.2893870084949128","0.7018213503774164","0.272714418721","false","EP300"
"447","14","EGFR","0.2252487866443593","0.2902311492353443","0.143684963523","false","EGFR"
"1174","41","STAT5B","0.6522298237280222","0.332928189961155","0.272714418721","false","STAT5B"
"128","24","CTNNB1","0.5296623559754735","0.4096690659147009","0.202171534977","false","CTNNB1"
"199","1","HSP90AB1","0.3337323018434837","1.0","0.12","false","HSP90AB1"
"707","17","NFKBIE","0.06770805204935487","0.09032643471122605",,"false","NFKBIE"
"1236","37","IKBKB","0.3100958948833539","0.2863797232743092","0.272714418721","false","IKBKB"
"1271","30","CEBPA","0.3140284609130639","0.14564117840750668",,"false","CEBPA"
"1310","27","KDM6A","0.06868253296135943","0.05989195728732663",,"false","KDM6A"
"108","27","KMT2C","0.06868253296135943","0.008384873561707508",,"false","KMT2C"
"1372","8","LCK","0.39537289349803717","0.12827672052303632",,"false","LCK"
