__mclCluster	name	PRWP	score	PRWP_single
55.0	APC	1.0	0.125448700485	0.415002831606
55.0	LEF1	1.0	0.272714418721	0.472966606338
46.0	NF1	0.684931390092	0.0	0.25042888422
46.0	PML	0.684931390092	0.272714418721	0.35776925727
51.0	PBX1	0.684931390092	0.272714418721	0.35776925727
51.0	TLX1	0.684931390092	0.0	0.25042888422
59.0	CNBP	0.684931390092	0.0	0.25042888422
59.0	NPM1	0.684931390092	0.272714418721	0.35776925727
65.0	FOXO1	0.684931390092	0.272714418721	0.35776925727
65.0	HOXA11	0.684931390092	0.0	0.25042888422
41.0	JAK1	0.626394253882	0.272714418721	0.384732240546
41.0	PDGFRA	0.626394253882	0.0	0.0671298739627
41.0	STAT5B	0.626394253882	0.272714418721	0.382466315819
66.0	JAK3	0.491256217425	0.0	0.0598142407837
66.0	PIK3R1	0.491256217425	0.272714418721	0.37640626649
45.0	EZH2	0.461998690896	0.145604919671	0.235368273955
45.0	STAT3	0.461998690896	0.138246194559	0.174872443931
42.0	GNAQ	0.431991304763	0.0	0.0701606605575
42.0	NFE2L2	0.431991304763	0.12	0.110952146001
42.0	RARA	0.431991304763	0.272714418721	0.394279807573
63.0	SET	0.395189059095	0.272714418721	0.286221480314
63.0	TFE3	0.395189059095	0.0	0.0646943263722
8.0	CBL	0.377934933765	0.0	0.248641886651
8.0	CBLB	0.377934933765	0.0	0.0356512915477
8.0	ERBB2	0.377934933765	0.153496597004	0.212197700017
8.0	FNBP1	0.377934933765	0.0	0.0158226658882
8.0	HRAS	0.377934933765	0.272714418721	0.217348962969
8.0	LCK	0.377934933765	0.0	0.140842734517
8.0	PDGFRB	0.377934933765	0.272714418721	0.408486363788
8.0	WAS	0.377934933765	0.0	0.0633870774807
39.0	GATA1	0.365525103356	0.0	0.241508678515
39.0	HEY1	0.365525103356	0.272714418721	0.210635459097
39.0	ZNF521	0.365525103356	0.0	0.0347185432599
53.0	CFH	0.361613340548	0.0	0.0607489481558
53.0	FOXO3	0.361613340548	0.272714418721	0.260352646604
24.0	AMER1	0.357605331355	0.0	0.0163959502612
24.0	CTNNB1	0.357605331355	0.202171534977	0.421610159777
24.0	NOTCH1	0.357605331355	0.0	0.156117735677
24.0	WWTR1	0.357605331355	0.0	0.0409613644639
16.0	BCL10	0.35652804698	0.0	0.0379080857448
16.0	BIRC3	0.35652804698	0.272714418721	0.433235306676
16.0	DAXX	0.35652804698	0.0	0.0379080857448
16.0	NCOR2	0.35652804698	0.0	0.0379080857448
16.0	TNFAIP3	0.35652804698	0.272714418721	0.24450545981
31.0	FZR1	0.353312360506	0.0	0.0521668917404
31.0	PAX8	0.353312360506	0.0	0.043716458754
31.0	RB1	0.353312360506	0.272714418721	0.374712516771
5.0	BRCA1	0.332580233744	0.12135720936	0.121729523372
5.0	CCND3	0.332580233744	0.272714418721	0.261087909721
5.0	CDKN1B	0.332580233744	0.123267233987	0.141228069833
5.0	CREB1	0.332580233744	0.272714418721	0.489764948034
