__mclCluster	name	PRWP	score	PRWP_single
1136.0	CDC25C	1.0	0.272714418721	0.225926983193
1136.0	LZTS1	1.0	0.122995792115	0.197642927074
690.0	CREB3L4	0.918902810704	0.272714418721	0.189744545774
690.0	SCX	0.918902810704	0.0	0.102170140032
690.0	SOX9	0.918902810704	0.272714418721	0.291914685806
1004.0	MMP13	0.758524309337	0.12	0.11398430226
1004.0	MMP14	0.758524309337	0.272714418721	0.207303771381
1364.0	SSTR2	0.69307698666	0.272714418721	0.118254087865
1364.0	SSTR3	0.69307698666	0.272714418721	0.175312469183
1227.0	GHRHR	0.689177108028	0.272714418721	0.171717230294
1227.0	MLNR	0.689177108028	0.0	0.120197455511
721.0	RNF14	0.671675886965	0.272714418721	0.101732992857
721.0	TAGLN	0.671675886965	0.272714418721	0.146468248485
721.0	TNFAIP3	0.671675886965	0.272714418721	0.178551301414
1110.0	ADAMTS5	0.666772639835	0.272714418721	0.11928011176
1110.0	TIMP3	0.666772639835	0.272714418721	0.163144715464
1359.0	GSTA1	0.636059086342	0.122724350242	0.134697099338
1359.0	GSTA2	0.636059086342	0.272714418721	0.134718390788
527.0	CAMP	0.585248909289	0.0	0.0489227089372
527.0	KLK14	0.585248909289	0.272714418721	0.151896987449
527.0	KLK5	0.585248909289	0.128173050727	0.111189334102
527.0	SPINK5	0.585248909289	0.12	0.183778625495
1143.0	ITGA4	0.576075890388	0.0	0.243434661483
1143.0	LYPLA2	0.576075890388	0.0	0.000573751715235
987.0	BIRC2	0.560691055439	0.0	0.0748301965334
987.0	BIRC3	0.560691055439	0.272714418721	0.162661663506
1251.0	CXCL14	0.50984975958	0.0	0.00508989590154
1251.0	CXCR4	0.50984975958	0.272714418721	0.210867121013
711.0	THBS1	0.498398366841	0.0	0.156465355326
711.0	TNFRSF11B	0.498398366841	0.272714418721	0.096701551461
711.0	VEGFA	0.498398366841	0.169299814715	0.0634929204934
911.0	CADM1	0.493884598503	0.272714418721	0.123693113708
911.0	CRTAM	0.493884598503	0.0	0.048881243602
911.0	ITGB4	0.493884598503	0.272714418721	0.141217625295
1305.0	CDK5R1	0.474552603135	0.272714418721	0.144808263756
1305.0	LMTK2	0.474552603135	0.146308793637	0.0561979397704
1007.0	EHBP1	0.473300645922	0.24	0.0794888506798
1007.0	TAF9	0.473300645922	0.0	0.120987061443
568.0	ACVR2A	0.453500821901	0.272714418721	0.123757891228
568.0	DAXX	0.453500821901	0.0	0.0510235637151
568.0	TCTEX1D4	0.453500821901	0.0	0.0863735282318
568.0	TGFBR3	0.453500821901	0.272714418721	0.123023621703
719.0	AGER	0.436891686799	0.272714418721	0.0927360410671
719.0	GMIP	0.436891686799	0.0	0.00372886606938
719.0	RHOA	0.436891686799	0.272714418721	0.181116351724
1005.0	F12	0.435266188945	0.0	0.0890034527245
1005.0	MMP12	0.435266188945	0.272714418721	0.0953622078694
1179.0	CSTB	0.4267933429	0.0	0.0887642021071
1179.0	CTSH	0.4267933429	0.272714418721	0.0920126158477
989.0	MAGEA4	0.421706853175	0.272714418721	0.10113473549
989.0	ZBTB17	0.421706853175	0.0	0.0774875984681
1105.0	CD33	0.420415195415	0.0	0.0770219751897
1105.0	MUC2	0.420415195415	0.272714418721	0.101053251407
585.0	KCNMA1	0.41973159486	0.272714418721	0.173478215358
585.0	KCNMB2	0.41973159486	0.0	0.0303586874489
585.0	LRRC26	0.41973159486	0.0	0.0303586874489
585.0	TBXA2R	0.41973159486	0.272714418721	0.121375757686
641.0	EFEMP2	0.414025381925	0.120271441872	0.0707077517623
641.0	ELN	0.414025381925	0.0	0.0293091755221
641.0	FBLN5	0.414025381925	0.12	0.148314595131
641.0	SOD3	0.414025381925	0.272714418721	0.102405865325
680.0	F2R	0.411554990063	0.272714418721	0.123484494433
680.0	F2RL1	0.411554990063	0.272714418721	0.122238980204
680.0	PRTN3	0.411554990063	0.0	0.0157599906797
1312.0	CTAG1B	0.401146294542	0.272714418721	0.0961769977184
1312.0	HLA-DRB4	0.401146294542	0.0	0.0737365022646
1148.0	ITIH3	0.399606466606	0.0	0.0438825524931
1148.0	SPINT2	0.399606466606	0.272714418721	0.125378722709
354.0	DNM1L	0.398352431023	0.0	0.179529954813
354.0	MAGEA1	0.398352431023	0.272714418721	0.112708602827
354.0	MAGEA3	0.398352431023	0.272714418721	0.112708602827
354.0	PGAM5	0.398352431023	0.0	0.0457001925808
354.0	RRM2	0.398352431023	0.0	0.0304087602562
354.0	SCG3	0.398352431023	0.0	0.025134197085
