"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"72","25","FAM160B1","0.026343422323199476","7.228958074833833E-4",,"false","FAM160B1"
"73","6","APOPT1","0.03391356875026693","9.89237668681225E-4",,"false","APOPT1"
"74","6","FAM84A","0.03391356875026693","9.89237668681225E-4",,"false","FAM84A"
"75","626","FGFR3","0.1890586259377136","0.0057651973901482745",,"false","FGFR3"
"76","6","OR8H2","0.03391356875026693","9.89237668681225E-4",,"false","OR8H2"
"77","25","TPK1","0.026343422323199476","7.228958074833833E-4",,"false","TPK1"
"78","397","BATF","0.15051446695784648","0.002068357387807506",,"false","BATF"
"79","1027","TMED5","0.05150574088623575","8.096251270226063E-4",,"false","TMED5"
"80","22","ARHGAP45","0.08491377682184778","8.730325325197065E-4",,"false","ARHGAP45"
"81","40","SIRT6","0.03769663068695097","0.0010837164059170651",,"false","SIRT6"
"82","770","SAG","0.02491047768244007","7.771727368541584E-4",,"false","SAG"
"83","72","SYNGR3","0.045547694723635374","0.0023575171378744457",,"false","SYNGR3"
"84","249","CTU2","0.11108515205547176","8.81885984484124E-4",,"false","CTU2"
"85","6","PCP2","0.03391356875026693","9.89237668681225E-4",,"false","PCP2"
"86","319","LPP","0.18465374562751116","0.003340965251211657",,"false","LPP"
"87","1084","AGAP2","0.04671180392195269","0.0011630386674204088",,"false","AGAP2"
"88","357","LYVE1","0.06724248049003699","0.002198917187055861",,"false","LYVE1"
"89","1","USP9Y","0.07941555080354847","5.222876860757889E-4",,"false","USP9Y"
"90","25","CDCA7","0.026343422323199476","7.228958074833833E-4",,"false","CDCA7"
"91","106","RARS2","0.06660090857905589","6.260839419807143E-4",,"false","RARS2"
"92","6","LYZL4","0.03391356875026693","9.89237668681225E-4",,"false","LYZL4"
"93","25","VPS37C","0.026343422323199476","7.228958074833833E-4",,"false","VPS37C"
"94","41","ZNF793","0.017044171241124135","5.089522568818038E-4",,"false","ZNF793"
"95","72","SLC15A4","0.045547694723635374","0.0023575171378744457",,"false","SLC15A4"
"96","1","STOX2","0.07941555080354847","5.222876860757889E-4",,"false","STOX2"
"97","25","FAM168B","0.026343422323199476","7.228958074833833E-4",,"false","FAM168B"
"98","819","CDS2","0.03762000527897699","3.426568419273565E-4",,"false","CDS2"
"99","474","HEMGN","0.2463518943277917","0.008622440230433149",,"false","HEMGN"
